atm_id,day,time_slot,crowd_level
ATM_29,Wed,Morning,Medium
ATM_40,Fri,Morning,Medium
ATM_45,Thu,Night,Low
ATM_29,Sat,Afternoon,High
ATM_18,Tue,Night,Low
ATM_12,Wed,Morning,Medium
ATM_38,Sat,Afternoon,High
ATM_37,Sun,Night,Medium
ATM_11,Fri,Night,Low
ATM_10,Sun,Evening,High
ATM_43,Thu,Evening,High
ATM_34,Sun,Afternoon,High
ATM_13,Sun,Morning,Medium
ATM_1,Mon,Night,Low
ATM_45,Thu,Afternoon,Low
ATM_11,Sat,Afternoon,High
ATM_13,Thu,Evening,High
ATM_27,Sat,Night,Medium
ATM_8,Mon,Evening,High
ATM_38,Sun,Morning,Medium
ATM_2,Fri,Afternoon,Low
ATM_28,Wed,Evening,High
ATM_39,Fri,Morning,Medium
ATM_43,Tue,Afternoon,Low
ATM_39,Wed,Afternoon,Low
ATM_45,Thu,Morning,Medium
ATM_14,Thu,Afternoon,Low
ATM_6,Thu,Morning,Medium
ATM_26,Sun,Evening,High
ATM_9,Thu,Afternoon,Low
ATM_26,Sun,Night,Medium
ATM_10,Tue,Afternoon,Low
ATM_20,Sun,Afternoon,High
ATM_12,Sun,Night,Medium
ATM_24,Tue,Morning,Medium
ATM_14,Thu,Afternoon,Low
ATM_12,Wed,Afternoon,Low
ATM_9,Thu,Afternoon,Low
ATM_32,Tue,Afternoon,Low
ATM_10,Thu,Evening,High
ATM_26,Mon,Night,Low
ATM_28,Sat,Evening,High
ATM_46,Wed,Morning,Medium
ATM_2,Sun,Evening,High
ATM_46,Sun,Evening,High
ATM_10,Wed,Evening,High
ATM_26,Fri,Night,Low
ATM_11,Fri,Night,Low
ATM_46,Sun,Afternoon,High
ATM_33,Fri,Evening,High
ATM_32,Thu,Morning,Medium
ATM_10,Tue,Evening,High
ATM_22,Sat,Afternoon,High
ATM_38,Sun,Morning,Medium
ATM_50,Thu,Afternoon,Low
ATM_44,Thu,Afternoon,Low
ATM_35,Sat,Evening,High
ATM_37,Tue,Evening,High
ATM_29,Thu,Afternoon,Low
ATM_25,Tue,Afternoon,Low
ATM_3,Wed,Morning,Medium
ATM_4,Mon,Morning,Medium
ATM_22,Tue,Afternoon,Low
ATM_37,Sat,Evening,High
ATM_7,Sat,Afternoon,High
ATM_31,Fri,Evening,High
ATM_3,Thu,Morning,Medium
ATM_32,Mon,Night,Low
ATM_9,Thu,Morning,Medium
ATM_11,Mon,Morning,Medium
ATM_26,Sat,Night,Medium
ATM_5,Thu,Evening,High
ATM_30,Sun,Morning,Medium
ATM_21,Tue,Afternoon,Low
ATM_13,Sun,Morning,Medium
ATM_46,Tue,Morning,Medium
ATM_7,Wed,Afternoon,Low
ATM_11,Mon,Morning,Medium
ATM_32,Sat,Evening,High
ATM_30,Mon,Morning,Medium
ATM_34,Wed,Evening,High
ATM_9,Thu,Evening,High
ATM_11,Wed,Morning,Medium
ATM_23,Thu,Night,Low
ATM_41,Sat,Evening,High
ATM_27,Wed,Morning,Medium
ATM_2,Wed,Night,Low
ATM_4,Sun,Morning,Medium
ATM_24,Sun,Afternoon,High
ATM_10,Tue,Night,Low
ATM_5,Wed,Afternoon,Low
ATM_40,Wed,Night,Low
ATM_8,Sun,Evening,High
ATM_25,Sat,Evening,High
ATM_7,Wed,Afternoon,Low
ATM_47,Tue,Night,Low
ATM_22,Wed,Afternoon,Low
ATM_4,Sun,Afternoon,High
ATM_3,Mon,Night,Low
ATM_23,Mon,Night,Low
ATM_27,Fri,Evening,High
ATM_46,Mon,Afternoon,Low
ATM_37,Fri,Night,Low
ATM_39,Sat,Night,Medium
ATM_14,Wed,Afternoon,Low
ATM_8,Mon,Afternoon,Low
ATM_18,Sun,Evening,High
ATM_43,Fri,Afternoon,Low
ATM_26,Sun,Night,Medium
ATM_38,Tue,Night,Low
ATM_3,Mon,Afternoon,Low
ATM_6,Tue,Morning,Medium
ATM_10,Tue,Morning,Medium
ATM_36,Fri,Afternoon,Low
ATM_37,Mon,Night,Low
ATM_36,Sun,Afternoon,High
ATM_3,Mon,Evening,High
ATM_22,Tue,Morning,Medium
ATM_50,Wed,Evening,High
ATM_49,Tue,Night,Low
ATM_26,Mon,Night,Low
ATM_19,Fri,Night,Low
ATM_38,Sun,Evening,High
ATM_47,Mon,Evening,High
ATM_42,Tue,Evening,High
ATM_33,Mon,Afternoon,Low
ATM_8,Tue,Night,Low
ATM_50,Sat,Morning,Medium
ATM_44,Sun,Afternoon,High
ATM_48,Sun,Morning,Medium
ATM_25,Thu,Morning,Medium
ATM_28,Sat,Night,Medium
ATM_12,Fri,Night,Low
ATM_27,Sun,Evening,High
ATM_40,Tue,Night,Low
ATM_13,Wed,Afternoon,Low
ATM_23,Mon,Night,Low
ATM_40,Tue,Night,Low
ATM_13,Sat,Afternoon,High
ATM_2,Tue,Night,Low
ATM_4,Fri,Afternoon,Low
ATM_1,Sun,Morning,Medium
ATM_50,Mon,Afternoon,Low
ATM_45,Mon,Night,Low
ATM_23,Fri,Evening,High
ATM_1,Mon,Evening,High
ATM_12,Thu,Morning,Medium
ATM_18,Thu,Night,Low
ATM_17,Mon,Night,Low
ATM_42,Tue,Night,Low
ATM_38,Tue,Morning,Medium
ATM_50,Fri,Afternoon,Low
ATM_28,Fri,Afternoon,Low
ATM_29,Fri,Morning,Medium
ATM_15,Fri,Evening,High
ATM_30,Thu,Night,Low
ATM_11,Tue,Morning,Medium
ATM_29,Mon,Morning,Medium
ATM_44,Thu,Morning,Medium
ATM_8,Mon,Morning,Medium
ATM_31,Sun,Evening,High
ATM_5,Mon,Afternoon,Low
ATM_17,Tue,Night,Low
ATM_35,Sat,Afternoon,High
ATM_22,Sun,Night,Medium
ATM_38,Wed,Afternoon,Low
ATM_27,Fri,Afternoon,Low
ATM_11,Tue,Night,Low
ATM_38,Thu,Morning,Medium
ATM_38,Mon,Evening,High
ATM_13,Thu,Afternoon,Low
ATM_21,Tue,Afternoon,Low
ATM_7,Mon,Evening,High
ATM_23,Fri,Night,Low
ATM_33,Tue,Night,Low
ATM_41,Sat,Night,Medium
ATM_43,Sat,Afternoon,High
ATM_27,Thu,Night,Low
ATM_35,Fri,Morning,Medium
ATM_17,Thu,Afternoon,Low
ATM_22,Wed,Afternoon,Low
ATM_31,Mon,Morning,Medium
ATM_43,Tue,Evening,High
ATM_12,Sun,Evening,High
ATM_39,Thu,Afternoon,Low
ATM_47,Sun,Evening,High
ATM_6,Fri,Night,Low
ATM_31,Wed,Evening,High
ATM_41,Tue,Night,Low
ATM_46,Thu,Afternoon,Low
ATM_12,Sat,Morning,Medium
ATM_20,Tue,Night,Low
ATM_12,Mon,Night,Low
ATM_11,Thu,Afternoon,Low
ATM_35,Thu,Afternoon,Low
ATM_17,Thu,Morning,Medium
ATM_41,Sat,Night,Medium
ATM_18,Wed,Evening,High
ATM_17,Sat,Morning,Medium
ATM_17,Fri,Morning,Medium
ATM_12,Thu,Afternoon,Low
ATM_2,Sun,Evening,High
ATM_19,Sun,Night,Medium
ATM_10,Sat,Morning,Medium
ATM_6,Tue,Morning,Medium
ATM_15,Fri,Evening,High
ATM_5,Fri,Evening,High
ATM_26,Fri,Night,Low
ATM_14,Tue,Night,Low
ATM_31,Tue,Morning,Medium
ATM_42,Fri,Morning,Medium
ATM_11,Wed,Afternoon,Low
ATM_38,Tue,Morning,Medium
ATM_33,Wed,Morning,Medium
ATM_48,Wed,Afternoon,Low
ATM_5,Sun,Afternoon,High
ATM_37,Thu,Night,Low
ATM_9,Fri,Afternoon,Low
ATM_48,Wed,Night,Low
ATM_13,Thu,Night,Low
ATM_5,Wed,Evening,High
ATM_38,Tue,Afternoon,Low
ATM_20,Sat,Afternoon,High
ATM_10,Wed,Night,Low
ATM_33,Fri,Afternoon,Low
ATM_16,Mon,Night,Low
ATM_42,Sat,Night,Medium
ATM_36,Sat,Morning,Medium
ATM_32,Sun,Night,Medium
ATM_37,Tue,Night,Low
ATM_30,Sun,Night,Medium
ATM_9,Sun,Evening,High
ATM_8,Sun,Afternoon,High
ATM_28,Wed,Night,Low
ATM_28,Thu,Morning,Medium
ATM_10,Wed,Morning,Medium
ATM_46,Sun,Morning,Medium
ATM_7,Fri,Afternoon,Low
ATM_32,Mon,Morning,Medium
ATM_39,Mon,Morning,Medium
ATM_10,Sat,Afternoon,High
ATM_20,Wed,Evening,High
ATM_41,Sat,Night,Medium
ATM_49,Wed,Evening,High
ATM_46,Sun,Afternoon,High
ATM_21,Sat,Morning,Medium
ATM_45,Mon,Evening,High
ATM_5,Mon,Morning,Medium
ATM_4,Mon,Morning,Medium
ATM_9,Fri,Afternoon,Low
ATM_50,Fri,Evening,High
ATM_39,Fri,Morning,Medium
ATM_19,Fri,Afternoon,Low
ATM_28,Fri,Morning,Medium
ATM_43,Sat,Afternoon,High
ATM_34,Thu,Afternoon,Low
ATM_34,Tue,Evening,High
ATM_10,Fri,Evening,High
ATM_41,Thu,Afternoon,Low
ATM_45,Fri,Evening,High
ATM_4,Sat,Afternoon,High
ATM_42,Sun,Morning,Medium
ATM_18,Mon,Night,Low
ATM_50,Wed,Morning,Medium
ATM_25,Sun,Morning,Medium
ATM_37,Sat,Afternoon,High
ATM_31,Wed,Night,Low
ATM_48,Fri,Evening,High
ATM_7,Sat,Morning,Medium
ATM_45,Mon,Evening,High
ATM_42,Sat,Afternoon,High
ATM_38,Sat,Afternoon,High
ATM_40,Fri,Night,Low
ATM_22,Mon,Evening,High
ATM_22,Tue,Morning,Medium
ATM_43,Thu,Evening,High
ATM_18,Sun,Afternoon,High
ATM_26,Fri,Night,Low
ATM_40,Sat,Night,Medium
ATM_42,Mon,Night,Low
ATM_24,Mon,Night,Low
ATM_27,Fri,Morning,Medium
ATM_7,Thu,Evening,High
ATM_47,Sun,Evening,High
ATM_46,Sat,Afternoon,High
ATM_5,Thu,Afternoon,Low
ATM_5,Sun,Afternoon,High
ATM_24,Tue,Afternoon,Low
ATM_18,Mon,Night,Low
ATM_26,Sat,Evening,High
ATM_28,Wed,Night,Low
ATM_29,Fri,Afternoon,Low
ATM_1,Mon,Evening,High
ATM_15,Fri,Night,Low
ATM_29,Thu,Afternoon,Low
ATM_43,Sat,Night,Medium
ATM_26,Thu,Night,Low
ATM_42,Wed,Morning,Medium
ATM_20,Sun,Evening,High
ATM_34,Wed,Night,Low
ATM_22,Sat,Evening,High
ATM_50,Fri,Morning,Medium
ATM_41,Mon,Morning,Medium
ATM_20,Fri,Evening,High
ATM_2,Thu,Night,Low
ATM_14,Fri,Morning,Medium
ATM_29,Mon,Evening,High
ATM_46,Tue,Evening,High
ATM_38,Sun,Morning,Medium
ATM_14,Sun,Evening,High
ATM_40,Fri,Afternoon,Low
ATM_31,Sat,Morning,Medium
ATM_28,Sat,Evening,High
ATM_8,Wed,Night,Low
ATM_23,Thu,Afternoon,Low
ATM_15,Thu,Night,Low
ATM_40,Thu,Evening,High
ATM_20,Mon,Night,Low
ATM_48,Sat,Evening,High
ATM_28,Thu,Night,Low
ATM_16,Thu,Morning,Medium
ATM_46,Wed,Morning,Medium
ATM_49,Sat,Evening,High
ATM_37,Sat,Morning,Medium
ATM_26,Wed,Evening,High
ATM_45,Tue,Evening,High
ATM_39,Sat,Morning,Medium
ATM_11,Fri,Night,Low
ATM_5,Thu,Evening,High
ATM_22,Tue,Morning,Medium
ATM_23,Thu,Afternoon,Low
ATM_13,Thu,Afternoon,Low
ATM_29,Fri,Morning,Medium
ATM_5,Tue,Evening,High
ATM_9,Sat,Morning,Medium
ATM_27,Tue,Afternoon,Low
ATM_22,Sun,Evening,High
ATM_6,Tue,Morning,Medium
ATM_6,Sun,Afternoon,High
ATM_19,Fri,Morning,Medium
ATM_22,Tue,Morning,Medium
ATM_10,Sat,Morning,Medium
ATM_7,Thu,Morning,Medium
ATM_29,Sun,Evening,High
ATM_14,Sat,Morning,Medium
ATM_11,Sat,Morning,Medium
ATM_1,Mon,Evening,High
ATM_46,Fri,Evening,High
ATM_31,Sat,Morning,Medium
ATM_39,Mon,Afternoon,Low
ATM_42,Thu,Night,Low
ATM_38,Sat,Night,Medium
ATM_48,Sun,Morning,Medium
ATM_31,Sun,Afternoon,High
ATM_2,Fri,Afternoon,Low
ATM_39,Mon,Morning,Medium
ATM_8,Sat,Morning,Medium
ATM_23,Tue,Evening,High
ATM_8,Thu,Morning,Medium
ATM_11,Sun,Evening,High
ATM_19,Tue,Morning,Medium
ATM_21,Thu,Night,Low
ATM_28,Sun,Night,Medium
ATM_26,Mon,Evening,High
ATM_23,Tue,Morning,Medium
ATM_50,Fri,Night,Low
ATM_34,Sun,Afternoon,High
ATM_4,Fri,Afternoon,Low
ATM_39,Tue,Afternoon,Low
ATM_18,Tue,Evening,High
ATM_33,Sat,Afternoon,High
ATM_9,Fri,Evening,High
ATM_22,Mon,Night,Low
ATM_45,Wed,Evening,High
ATM_21,Sun,Morning,Medium
ATM_6,Sat,Morning,Medium
ATM_26,Sat,Night,Medium
ATM_11,Mon,Night,Low
ATM_41,Sun,Night,Medium
ATM_44,Sun,Night,Medium
ATM_29,Sat,Afternoon,High
ATM_5,Sun,Morning,Medium
ATM_44,Wed,Evening,High
ATM_13,Wed,Night,Low
ATM_24,Mon,Night,Low
ATM_10,Sat,Evening,High
ATM_22,Sun,Afternoon,High
ATM_39,Fri,Night,Low
ATM_15,Mon,Night,Low
ATM_28,Sun,Night,Medium
ATM_38,Fri,Afternoon,Low
ATM_12,Mon,Evening,High
ATM_17,Sun,Afternoon,High
ATM_43,Sat,Night,Medium
ATM_40,Mon,Night,Low
ATM_6,Sun,Evening,High
ATM_35,Thu,Afternoon,Low
ATM_17,Mon,Afternoon,Low
ATM_37,Mon,Evening,High
ATM_8,Wed,Evening,High
ATM_20,Thu,Night,Low
ATM_4,Sun,Afternoon,High
ATM_45,Fri,Evening,High
ATM_49,Tue,Morning,Medium
ATM_8,Thu,Morning,Medium
ATM_44,Mon,Afternoon,Low
ATM_12,Sun,Morning,Medium
ATM_24,Fri,Evening,High
ATM_41,Sun,Evening,High
ATM_23,Fri,Evening,High
ATM_34,Tue,Night,Low
ATM_3,Fri,Afternoon,Low
ATM_13,Mon,Evening,High
ATM_11,Mon,Morning,Medium
ATM_11,Thu,Afternoon,Low
ATM_22,Sun,Morning,Medium
ATM_41,Thu,Morning,Medium
ATM_26,Tue,Night,Low
ATM_31,Mon,Morning,Medium
ATM_46,Sat,Morning,Medium
ATM_35,Tue,Afternoon,Low
ATM_43,Fri,Afternoon,Low
ATM_4,Sun,Evening,High
ATM_29,Mon,Morning,Medium
ATM_46,Thu,Morning,Medium
ATM_2,Sun,Afternoon,High
ATM_38,Tue,Evening,High
ATM_50,Sun,Morning,Medium
ATM_21,Tue,Morning,Medium
ATM_5,Fri,Night,Low
ATM_48,Thu,Night,Low
ATM_13,Mon,Night,Low
ATM_50,Wed,Morning,Medium
ATM_11,Sat,Night,Medium
ATM_34,Sat,Night,Medium
ATM_25,Sun,Evening,High
ATM_41,Tue,Evening,High
ATM_27,Fri,Afternoon,Low
ATM_17,Fri,Evening,High
ATM_37,Fri,Night,Low
ATM_25,Wed,Morning,Medium
ATM_4,Sun,Evening,High
ATM_17,Fri,Morning,Medium
ATM_3,Thu,Night,Low
ATM_10,Fri,Morning,Medium
ATM_24,Mon,Night,Low
ATM_34,Tue,Night,Low
ATM_33,Fri,Morning,Medium
ATM_8,Fri,Evening,High
ATM_35,Fri,Afternoon,Low
ATM_33,Sun,Afternoon,High
ATM_34,Thu,Afternoon,Low
ATM_6,Sun,Night,Medium
ATM_25,Sun,Morning,Medium
ATM_11,Thu,Morning,Medium
ATM_18,Fri,Night,Low
ATM_16,Thu,Evening,High
ATM_3,Mon,Morning,Medium
ATM_15,Tue,Night,Low
ATM_39,Mon,Morning,Medium
ATM_32,Fri,Evening,High
ATM_43,Thu,Night,Low
ATM_35,Thu,Evening,High
ATM_4,Sat,Afternoon,High
ATM_4,Thu,Night,Low
ATM_24,Sun,Evening,High
ATM_12,Tue,Evening,High
ATM_27,Fri,Night,Low
ATM_13,Sun,Morning,Medium
ATM_19,Sun,Morning,Medium
ATM_48,Sat,Morning,Medium
ATM_11,Mon,Evening,High
ATM_39,Tue,Morning,Medium
ATM_42,Fri,Afternoon,Low
ATM_47,Tue,Evening,High
ATM_48,Tue,Afternoon,Low
ATM_37,Thu,Morning,Medium
ATM_48,Mon,Evening,High
ATM_18,Mon,Morning,Medium
ATM_25,Sat,Night,Medium
ATM_34,Tue,Morning,Medium
ATM_38,Wed,Morning,Medium
ATM_16,Mon,Night,Low
ATM_2,Tue,Evening,High
ATM_11,Mon,Morning,Medium
ATM_48,Fri,Evening,High
ATM_24,Sun,Afternoon,High
ATM_39,Sat,Evening,High
ATM_6,Fri,Evening,High
ATM_3,Mon,Evening,High
ATM_33,Thu,Afternoon,Low
ATM_26,Wed,Evening,High
ATM_42,Fri,Night,Low
ATM_1,Wed,Morning,Medium
ATM_2,Sat,Evening,High
ATM_12,Wed,Evening,High
ATM_4,Fri,Night,Low
ATM_21,Thu,Morning,Medium
ATM_24,Sat,Evening,High
ATM_25,Mon,Night,Low
ATM_1,Mon,Afternoon,Low
ATM_19,Fri,Night,Low
ATM_12,Wed,Night,Low
ATM_3,Mon,Afternoon,Low
ATM_28,Fri,Afternoon,Low
ATM_27,Thu,Afternoon,Low
ATM_17,Sun,Evening,High
ATM_3,Mon,Afternoon,Low
ATM_46,Mon,Morning,Medium
ATM_4,Tue,Morning,Medium
ATM_14,Mon,Afternoon,Low
ATM_3,Tue,Evening,High
ATM_36,Fri,Night,Low
ATM_35,Thu,Evening,High
ATM_24,Sat,Afternoon,High
ATM_39,Mon,Morning,Medium
ATM_8,Mon,Morning,Medium
ATM_15,Sun,Evening,High
ATM_30,Sat,Night,Medium
ATM_37,Thu,Night,Low
ATM_30,Mon,Morning,Medium
ATM_14,Thu,Night,Low
ATM_8,Wed,Afternoon,Low
ATM_44,Tue,Night,Low
ATM_21,Thu,Afternoon,Low
ATM_18,Mon,Evening,High
ATM_27,Mon,Morning,Medium
ATM_39,Mon,Night,Low
ATM_49,Sat,Morning,Medium
ATM_17,Fri,Afternoon,Low
ATM_37,Wed,Afternoon,Low
ATM_29,Mon,Afternoon,Low
ATM_25,Wed,Afternoon,Low
ATM_12,Mon,Afternoon,Low
ATM_19,Fri,Afternoon,Low
ATM_43,Mon,Night,Low
ATM_30,Tue,Afternoon,Low
ATM_30,Mon,Night,Low
ATM_27,Tue,Morning,Medium
ATM_16,Sun,Evening,High
ATM_49,Tue,Night,Low
ATM_15,Sun,Evening,High
ATM_47,Fri,Afternoon,Low
ATM_27,Tue,Evening,High
ATM_45,Wed,Afternoon,Low
ATM_34,Wed,Evening,High
ATM_50,Thu,Morning,Medium
ATM_1,Sun,Morning,Medium
ATM_40,Mon,Evening,High
ATM_22,Thu,Night,Low
ATM_26,Sat,Morning,Medium
ATM_12,Sun,Night,Medium
ATM_26,Tue,Evening,High
ATM_3,Sun,Evening,High
ATM_33,Fri,Afternoon,Low
ATM_30,Wed,Night,Low
ATM_43,Thu,Morning,Medium
ATM_14,Tue,Night,Low
ATM_31,Sun,Morning,Medium
ATM_37,Fri,Morning,Medium
ATM_38,Wed,Evening,High
ATM_8,Mon,Afternoon,Low
ATM_11,Mon,Evening,High
ATM_22,Thu,Evening,High
ATM_39,Sat,Night,Medium
ATM_28,Sat,Afternoon,High
ATM_16,Mon,Night,Low
ATM_42,Thu,Morning,Medium
ATM_15,Fri,Evening,High
ATM_7,Sun,Morning,Medium
ATM_48,Thu,Morning,Medium
ATM_50,Wed,Morning,Medium
ATM_8,Thu,Afternoon,Low
ATM_20,Tue,Afternoon,Low
ATM_22,Sat,Morning,Medium
ATM_3,Sun,Night,Medium
ATM_39,Thu,Morning,Medium
ATM_14,Tue,Night,Low
ATM_35,Tue,Afternoon,Low
ATM_4,Tue,Morning,Medium
ATM_4,Tue,Night,Low
ATM_37,Tue,Evening,High
ATM_31,Tue,Afternoon,Low
ATM_3,Wed,Morning,Medium
ATM_18,Sun,Night,Medium
ATM_41,Fri,Evening,High
ATM_16,Sat,Evening,High
ATM_36,Tue,Afternoon,Low
ATM_11,Sat,Evening,High
ATM_29,Mon,Night,Low
ATM_32,Thu,Morning,Medium
ATM_27,Wed,Morning,Medium
ATM_39,Mon,Night,Low
ATM_5,Wed,Afternoon,Low
ATM_25,Sun,Afternoon,High
ATM_29,Wed,Evening,High
ATM_8,Sat,Night,Medium
ATM_6,Wed,Night,Low
ATM_19,Mon,Morning,Medium
ATM_39,Tue,Evening,High
ATM_33,Sat,Morning,Medium
ATM_43,Thu,Afternoon,Low
ATM_12,Wed,Afternoon,Low
ATM_37,Mon,Evening,High
ATM_30,Sat,Afternoon,High
ATM_43,Wed,Morning,Medium
ATM_23,Wed,Afternoon,Low
ATM_45,Tue,Evening,High
ATM_50,Wed,Evening,High
ATM_15,Fri,Night,Low
ATM_50,Sat,Afternoon,High
ATM_48,Sat,Night,Medium
ATM_29,Sat,Morning,Medium
ATM_40,Sat,Evening,High
ATM_16,Mon,Evening,High
ATM_50,Fri,Morning,Medium
ATM_3,Wed,Morning,Medium
ATM_7,Tue,Morning,Medium
ATM_27,Mon,Night,Low
ATM_24,Sat,Night,Medium
ATM_5,Mon,Morning,Medium
ATM_18,Sat,Evening,High
ATM_49,Wed,Morning,Medium
ATM_42,Fri,Evening,High
ATM_45,Wed,Evening,High
ATM_4,Tue,Evening,High
ATM_9,Sun,Evening,High
ATM_50,Tue,Morning,Medium
ATM_2,Sun,Afternoon,High
ATM_7,Sun,Night,Medium
ATM_47,Tue,Morning,Medium
ATM_15,Fri,Morning,Medium
ATM_42,Wed,Morning,Medium
ATM_46,Thu,Night,Low
ATM_1,Thu,Evening,High
ATM_12,Mon,Morning,Medium
ATM_10,Sun,Afternoon,High
ATM_31,Wed,Evening,High
ATM_31,Fri,Night,Low
ATM_39,Sat,Night,Medium
ATM_5,Tue,Evening,High
ATM_40,Wed,Morning,Medium
ATM_28,Wed,Night,Low
ATM_49,Wed,Night,Low
ATM_24,Fri,Afternoon,Low
ATM_30,Wed,Afternoon,Low
ATM_37,Mon,Morning,Medium
ATM_34,Tue,Night,Low
ATM_48,Tue,Afternoon,Low
ATM_43,Fri,Morning,Medium
ATM_16,Fri,Night,Low
ATM_21,Mon,Afternoon,Low
ATM_16,Thu,Night,Low
ATM_37,Thu,Evening,High
ATM_43,Thu,Night,Low
ATM_26,Sat,Night,Medium
ATM_4,Wed,Evening,High
ATM_47,Fri,Night,Low
ATM_19,Tue,Evening,High
ATM_17,Mon,Afternoon,Low
ATM_11,Tue,Afternoon,Low
ATM_43,Mon,Evening,High
ATM_43,Tue,Evening,High
ATM_26,Wed,Morning,Medium
ATM_43,Mon,Night,Low
ATM_39,Fri,Afternoon,Low
ATM_47,Sat,Evening,High
ATM_45,Sat,Afternoon,High
ATM_39,Sun,Afternoon,High
ATM_7,Sun,Night,Medium
ATM_21,Wed,Morning,Medium
ATM_19,Sat,Morning,Medium
ATM_17,Wed,Afternoon,Low
ATM_16,Tue,Evening,High
ATM_43,Wed,Night,Low
ATM_34,Thu,Afternoon,Low
ATM_17,Sat,Morning,Medium
ATM_25,Sun,Night,Medium
ATM_11,Mon,Afternoon,Low
ATM_48,Fri,Night,Low
ATM_8,Sat,Evening,High
ATM_8,Sat,Evening,High
ATM_13,Sat,Evening,High
ATM_33,Fri,Night,Low
ATM_37,Sat,Afternoon,High
ATM_12,Wed,Night,Low
ATM_13,Mon,Morning,Medium
ATM_5,Wed,Afternoon,Low
ATM_39,Mon,Night,Low
ATM_17,Thu,Evening,High
ATM_23,Mon,Morning,Medium
ATM_27,Sun,Night,Medium
ATM_21,Wed,Afternoon,Low
ATM_13,Tue,Morning,Medium
ATM_48,Mon,Evening,High
ATM_15,Mon,Evening,High
ATM_11,Wed,Morning,Medium
ATM_37,Thu,Afternoon,Low
ATM_5,Fri,Afternoon,Low
ATM_15,Sun,Afternoon,High
ATM_11,Fri,Evening,High
ATM_39,Thu,Afternoon,Low
ATM_34,Thu,Evening,High
ATM_48,Wed,Afternoon,Low
ATM_48,Mon,Morning,Medium
ATM_26,Sun,Night,Medium
ATM_22,Tue,Night,Low
ATM_45,Sat,Afternoon,High
ATM_41,Wed,Evening,High
ATM_1,Thu,Evening,High
ATM_48,Tue,Evening,High
ATM_4,Thu,Afternoon,Low
ATM_11,Sat,Afternoon,High
ATM_33,Tue,Evening,High
ATM_25,Thu,Evening,High
ATM_25,Fri,Morning,Medium
ATM_31,Tue,Morning,Medium
ATM_24,Wed,Night,Low
ATM_21,Tue,Night,Low
ATM_45,Sun,Evening,High
ATM_17,Thu,Morning,Medium
ATM_45,Mon,Afternoon,Low
ATM_37,Fri,Evening,High
ATM_46,Sat,Afternoon,High
ATM_18,Mon,Night,Low
ATM_38,Fri,Evening,High
ATM_12,Mon,Evening,High
ATM_4,Sat,Night,Medium
ATM_3,Tue,Afternoon,Low
ATM_3,Mon,Night,Low
ATM_11,Sat,Afternoon,High
ATM_14,Wed,Afternoon,Low
ATM_20,Mon,Afternoon,Low
ATM_35,Sun,Afternoon,High
ATM_50,Sun,Morning,Medium
ATM_50,Tue,Night,Low
ATM_7,Wed,Night,Low
ATM_44,Fri,Morning,Medium
ATM_7,Wed,Evening,High
ATM_27,Sat,Morning,Medium
ATM_14,Tue,Night,Low
ATM_21,Sat,Morning,Medium
ATM_37,Wed,Night,Low
ATM_12,Tue,Night,Low
ATM_11,Sun,Night,Medium
ATM_5,Wed,Afternoon,Low
ATM_28,Fri,Night,Low
ATM_41,Wed,Morning,Medium
ATM_40,Sun,Night,Medium
ATM_36,Tue,Afternoon,Low
ATM_48,Sun,Evening,High
ATM_48,Sat,Morning,Medium
ATM_4,Wed,Afternoon,Low
ATM_12,Mon,Afternoon,Low
ATM_29,Sun,Evening,High
ATM_11,Fri,Morning,Medium
ATM_46,Fri,Afternoon,Low
ATM_23,Wed,Evening,High
ATM_15,Sun,Morning,Medium
ATM_18,Tue,Night,Low
ATM_3,Sat,Afternoon,High
ATM_22,Sun,Morning,Medium
ATM_48,Wed,Evening,High
ATM_26,Sun,Night,Medium
ATM_43,Mon,Afternoon,Low
ATM_20,Fri,Evening,High
ATM_20,Thu,Morning,Medium
ATM_3,Mon,Night,Low
ATM_7,Mon,Morning,Medium
ATM_50,Mon,Afternoon,Low
ATM_14,Fri,Evening,High
ATM_10,Sat,Morning,Medium
ATM_27,Tue,Morning,Medium
ATM_48,Wed,Evening,High
ATM_11,Sat,Morning,Medium
ATM_17,Wed,Night,Low
ATM_13,Sun,Morning,Medium
ATM_16,Thu,Night,Low
ATM_2,Thu,Night,Low
ATM_15,Sun,Night,Medium
ATM_5,Sun,Afternoon,High
ATM_47,Sat,Night,Medium
ATM_24,Sun,Afternoon,High
ATM_48,Thu,Morning,Medium
ATM_33,Thu,Afternoon,Low
ATM_20,Tue,Morning,Medium
ATM_20,Sun,Morning,Medium
ATM_26,Fri,Afternoon,Low
ATM_15,Sat,Morning,Medium
ATM_35,Mon,Night,Low
ATM_46,Sun,Evening,High
ATM_1,Thu,Afternoon,Low
ATM_6,Sat,Evening,High
ATM_35,Tue,Afternoon,Low
ATM_7,Fri,Afternoon,Low
ATM_13,Thu,Morning,Medium
ATM_9,Mon,Morning,Medium
ATM_46,Wed,Morning,Medium
ATM_49,Thu,Evening,High
ATM_28,Mon,Afternoon,Low
ATM_25,Fri,Night,Low
ATM_2,Sat,Afternoon,High
ATM_40,Sun,Afternoon,High
ATM_11,Thu,Evening,High
ATM_10,Sat,Afternoon,High
ATM_20,Sat,Afternoon,High
ATM_44,Tue,Morning,Medium
ATM_24,Wed,Afternoon,Low
ATM_12,Sun,Morning,Medium
